  162.7221 -2.524 21.01   14261.320  4.0 3d2 1G       75715.750  3.0 3d4f 3D     8.65 -5.49 -7.59K88  0 0 45-2.392 45 0.000  -24    0F4 -5z0    1000 1292     0
  162.7222 -2.524 21.01   14261.320  4.0 3d2 1G       75715.750  3.0 3d4f 3D     8.65 -5.49 -7.59K88  0 0 45-0.910 45 0.000    1    0F5 -4z0    1000 1292     0
  162.7222 -2.524 21.01   14261.320  4.0 3d2 1G       75715.750  3.0 3d4f 3D     8.65 -5.49 -7.59K88  0 0 45-1.377 45 0.000    1    0F5 -5z0    1000 1292     0
  162.7222 -2.524 21.01   14261.320  4.0 3d2 1G       75715.750  3.0 3d4f 3D     8.65 -5.49 -7.59K88  0 0 45-2.795 45 0.000    1    0F5 -6z0    1000 1292     0
  162.7223 -2.524 21.01   14261.320  4.0 3d2 1G       75715.750  3.0 3d4f 3D     8.65 -5.49 -7.59K88  0 0 45-0.774 45 0.000   30    0F6 -5z0    1000 1292     0
  162.7223 -2.524 21.01   14261.320  4.0 3d2 1G       75715.750  3.0 3d4f 3D     8.65 -5.49 -7.59K88  0 0 45-1.582 45 0.000   30    0F6 -6z0    1000 1292     0
  162.7224 -2.524 21.01   14261.320  4.0 3d2 1G       75715.750  3.0 3d4f 3D     8.65 -5.49 -7.59K88  0 0 45-0.653 45 0.000   63    0F7 -6z0    1000 1292     0
  163.0003 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-1.556 45 0.000  -80    0F0 -1z0    1000 1093     0
  163.0003 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-1.808 45 0.000  -73    0F1 -1z0    1000 1093     0
  163.0003 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-1.398 45 0.000  -73    0F1 -2z0    1000 1093     0
  163.0003 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-2.673 45 0.000  -61    0F2 -1z0    1000 1093     0
  163.0003 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-1.603 45 0.000  -61    0F2 -2z0    1000 1093     0
  163.0003 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-1.250 45 0.000  -61    0F2 -3z0    1000 1093     0
  163.0004 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-2.489 45 0.000  -45    0F3 -2z0    1000 1093     0
  163.0004 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-1.505 45 0.000  -45    0F3 -3z0    1000 1093     0
  163.0004 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-1.116 45 0.000  -45    0F3 -4z0    1000 1093     0
  163.0004 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-2.473 45 0.000  -24    0F4 -3z0    1000 1093     0
  163.0004 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-1.465 45 0.000  -24    0F4 -4z0    1000 1093     0
  163.0004 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-0.995 45 0.000  -24    0F4 -5z0    1000 1093     0
  163.0005 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-2.560 45 0.000    1    0F5 -4z0    1000 1093     0
  163.0005 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-1.477 45 0.000    1    0F5 -5z0    1000 1093     0
  163.0005 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-0.884 45 0.000    1    0F5 -6z0    1000 1093     0
  163.0006 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-2.757 45 0.000   30    0F6 -5z0    1000 1093     0
  163.0006 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-1.555 45 0.000   30    0F6 -6z0    1000 1093     0
  163.0006 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-0.783 45 0.000   30    0F6 -7z0    1000 1093     0
  163.0007 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-3.151 45 0.000   63    0F7 -6z0    1000 1093     0
  163.0007 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-1.770 45 0.000   63    0F7 -7z0    1000 1093     0
  163.0007 -1.126 21.01   14261.320  4.0 3d2 1G       75610.830  5.0 3d4f 3H     8.51 -5.52 -7.59K88  0 0 45-0.689 45 0.000   63    0F7 -8z0    1000 1093     0
  163.1328 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.937 45 0.000  -80    0F0 -0z0    1000  925     0
  163.1328 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.790 45 0.000  -80    0F0 -1z0    1000  925     0
  163.1328 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.790 45 0.000  -73    0F1 -0z0    1000  925     0
  163.1328 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.926 45 0.000  -73    0F1 -1z0    1000  925     0
  163.1328 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.561 45 0.000  -73    0F1 -2z0    1000  925     0
  163.1328 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.561 45 0.000  -61    0F2 -1z0    1000  925     0
  163.1328 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.696 45 0.000  -61    0F2 -2z0    1000  925     0
  163.1328 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.447 45 0.000  -61    0F2 -3z0    1000  925     0
  163.1329 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.447 45 0.000  -45    0F3 -2z0    1000  925     0
  163.1329 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.453 45 0.000  -45    0F3 -3z0    1000  925     0
  163.1329 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.397 45 0.000  -45    0F3 -4z0    1000  925     0
  163.1329 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.397 45 0.000  -24    0F4 -3z0    1000  925     0
  163.1329 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.229 45 0.000  -24    0F4 -4z0    1000  925     0
  163.1329 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.400 45 0.000  -24    0F4 -5z0    1000  925     0
  163.1330 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.400 45 0.000    1    0F5 -4z0    1000  925     0
  163.1330 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.030 45 0.000    1    0F5 -5z0    1000  925     0
  163.1330 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.473 45 0.000    1    0F5 -6z0    1000  925     0
  163.1331 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.473 45 0.000   30    0F6 -5z0    1000  925     0
  163.1331 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-0.854 45 0.000   30    0F6 -6z0    1000  925     0
  163.1331 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.683 45 0.000   30    0F6 -7z0    1000  925     0
  163.1332 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-1.683 45 0.000   63    0F7 -6z0    1000  925     0
  163.1332 -1.562 21.01   14261.320  4.0 3d2 1G       75561.000  4.0 3d4f 3H     8.52 -5.52 -7.59K88  0 0 45-0.696 45 0.000   63    0F7 -7z0    1000  925     0
  163.1555 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-1.681 45 0.000  -80    0F0 -0z0    1000  982     0
  163.1555 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-2.158 45 0.000  -80    0F0 -1z0    1000  982     0
  163.1555 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-1.827 45 0.000  -73    0F1 -0z0    1000  982     0
  163.1555 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-1.498 45 0.000  -73    0F1 -1z0    1000  982     0
  163.1555 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-2.049 45 0.000  -73    0F1 -2z0    1000  982     0
  163.1556 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-1.485 45 0.000  -61    0F2 -1z0    1000  982     0
  163.1556 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-1.376 45 0.000  -61    0F2 -2z0    1000  982     0
  163.1556 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-2.070 45 0.000  -61    0F2 -3z0    1000  982     0
  163.1556 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-1.251 45 0.000  -45    0F3 -2z0    1000  982     0
  163.1556 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-1.315 45 0.000  -45    0F3 -3z0    1000  982     0
  163.1556 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-2.180 45 0.000  -45    0F3 -4z0    1000  982     0
  163.1557 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-1.066 45 0.000  -24    0F4 -3z0    1000  982     0
  163.1557 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-1.311 45 0.000  -24    0F4 -4z0    1000  982     0
  163.1557 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-2.392 45 0.000  -24    0F4 -5z0    1000  982     0
  163.1557 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-0.910 45 0.000    1    0F5 -4z0    1000  982     0
  163.1557 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-1.377 45 0.000    1    0F5 -5z0    1000  982     0
  163.1557 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-2.795 45 0.000    1    0F5 -6z0    1000  982     0
  163.1558 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-0.774 45 0.000   30    0F6 -5z0    1000  982     0
  163.1558 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-1.582 45 0.000   30    0F6 -6z0    1000  982     0
  163.1559 -1.749 21.01   14261.320  4.0 3d2 1G       75552.460  3.0 3d4f 1F     8.71 -5.59 -7.59K88  0 0 45-0.653 45 0.000   63    0F7 -6z0    1000  982     0
  163.2770 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.398 45 0.000  -87    0F1 -1z0     665  998     0
  163.2770 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.222 45 0.000  -87    0F1 -2z0     665  998     0
  163.2771 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.222 45 0.000  -63    0F2 -1z0     665  998     0
  163.2771 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-3.146 45 0.000  -63    0F2 -2z0     665  998     0
  163.2771 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.049 45 0.000  -63    0F2 -3z0     665  998     0
  163.2772 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.049 45 0.000  -29    0F3 -2z0     665  998     0
  163.2772 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.720 45 0.000  -29    0F3 -3z0     665  998     0
  163.2772 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.038 45 0.000  -29    0F3 -4z0     665  998     0
  163.2773 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.038 45 0.000   15    0F4 -3z0     665  998     0
  163.2773 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.024 45 0.000   15    0F4 -4z0     665  998     0
  163.2773 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.196 45 0.000   15    0F4 -5z0     665  998     0
  163.2774 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.196 45 0.000   68    0F5 -4z0     665  998     0
  163.2774 -3.295 21.01    4802.870  2.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-0.626 45 0.000   68    0F5 -5z0     665  998     0
  163.3720 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-1.556 45 0.000  -80    0F0 -1z0    1000 1137     0
  163.3720 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-1.808 45 0.000  -73    0F1 -1z0    1000 1137     0
  163.3720 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-1.398 45 0.000  -73    0F1 -2z0    1000 1137     0
  163.3720 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-2.673 45 0.000  -61    0F2 -1z0    1000 1137     0
  163.3720 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-1.603 45 0.000  -61    0F2 -2z0    1000 1137     0
  163.3720 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-1.250 45 0.000  -61    0F2 -3z0    1000 1137     0
  163.3721 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-2.489 45 0.000  -45    0F3 -2z0    1000 1137     0
  163.3721 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-1.505 45 0.000  -45    0F3 -3z0    1000 1137     0
  163.3721 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-1.116 45 0.000  -45    0F3 -4z0    1000 1137     0
  163.3721 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-2.473 45 0.000  -24    0F4 -3z0    1000 1137     0
  163.3721 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-1.465 45 0.000  -24    0F4 -4z0    1000 1137     0
  163.3721 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-0.995 45 0.000  -24    0F4 -5z0    1000 1137     0
  163.3722 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-2.560 45 0.000    1    0F5 -4z0    1000 1137     0
  163.3722 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-1.477 45 0.000    1    0F5 -5z0    1000 1137     0
  163.3722 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-0.884 45 0.000    1    0F5 -6z0    1000 1137     0
  163.3723 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-2.757 45 0.000   30    0F6 -5z0    1000 1137     0
  163.3723 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-1.555 45 0.000   30    0F6 -6z0    1000 1137     0
  163.3723 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-0.783 45 0.000   30    0F6 -7z0    1000 1137     0
  163.3724 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-3.151 45 0.000   63    0F7 -6z0    1000 1137     0
  163.3724 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-1.770 45 0.000   63    0F7 -7z0    1000 1137     0
  163.3724 -0.911 21.01   14261.320  4.0 3d2 1G       75471.250  5.0 3d4f 3G     8.68 -5.56 -7.59K88  0 0 45-0.689 45 0.000   63    0F7 -8z0    1000 1137     0
  163.3747 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.937 45 0.000  -80    0F0 -0z0    1000 1128     0
  163.3747 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.790 45 0.000  -80    0F0 -1z0    1000 1128     0
  163.3747 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.790 45 0.000  -73    0F1 -0z0    1000 1128     0
  163.3747 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.926 45 0.000  -73    0F1 -1z0    1000 1128     0
  163.3747 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.561 45 0.000  -73    0F1 -2z0    1000 1128     0
  163.3747 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.561 45 0.000  -61    0F2 -1z0    1000 1128     0
  163.3747 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.696 45 0.000  -61    0F2 -2z0    1000 1128     0
  163.3747 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.447 45 0.000  -61    0F2 -3z0    1000 1128     0
  163.3748 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.447 45 0.000  -45    0F3 -2z0    1000 1128     0
  163.3748 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.453 45 0.000  -45    0F3 -3z0    1000 1128     0
  163.3748 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.397 45 0.000  -45    0F3 -4z0    1000 1128     0
  163.3748 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.397 45 0.000  -24    0F4 -3z0    1000 1128     0
  163.3748 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.229 45 0.000  -24    0F4 -4z0    1000 1128     0
  163.3748 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.400 45 0.000  -24    0F4 -5z0    1000 1128     0
  163.3749 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.400 45 0.000    1    0F5 -4z0    1000 1128     0
  163.3749 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.030 45 0.000    1    0F5 -5z0    1000 1128     0
  163.3749 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.473 45 0.000    1    0F5 -6z0    1000 1128     0
  163.3750 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.473 45 0.000   30    0F6 -5z0    1000 1128     0
  163.3750 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-0.854 45 0.000   30    0F6 -6z0    1000 1128     0
  163.3750 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.683 45 0.000   30    0F6 -7z0    1000 1128     0
  163.3750 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-1.683 45 0.000   63    0F7 -6z0    1000 1128     0
  163.3750 -1.543 21.01   14261.320  4.0 3d2 1G       75470.240  4.0 3d4f 3F     8.50 -5.52 -7.59K88  0 0 45-0.696 45 0.000   63    0F7 -7z0    1000 1128     0
  163.4925 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.447 45 0.000  -51    0F0 -1z0    1083  998     0
  163.4926 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.368 45 0.000  -46    0F1 -1z0    1083  998     0
  163.4926 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.544 45 0.000  -46    0F1 -2z0    1083  998     0
  163.4926 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.669 45 0.000  -36    0F2 -1z0    1083  998     0
  163.4926 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.185 45 0.000  -36    0F2 -2z0    1083  998     0
  163.4926 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.690 45 0.000  -36    0F2 -3z0    1083  998     0
  163.4926 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.251 45 0.000  -23    0F3 -2z0    1083  998     0
  163.4926 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.126 45 0.000  -23    0F3 -3z0    1083  998     0
  163.4926 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.924 45 0.000  -23    0F3 -4z0    1083  998     0
  163.4927 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-0.980 45 0.000   -6    0F4 -3z0    1083  998     0
  163.4927 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.159 45 0.000   -6    0F4 -4z0    1083  998     0
  163.4927 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-2.342 45 0.000   -6    0F4 -5z0    1083  998     0
  163.4927 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-0.773 45 0.000   15    0F5 -4z0    1083  998     0
  163.4927 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-1.342 45 0.000   15    0F5 -5z0    1083  998     0
  163.4928 -3.448 21.01    4883.570  3.0 3d2 3F       66048.390  2.0 3d5p 1D     7.59 -5.52 -7.58K88  0 0 45-0.602 45 0.000   40    0F6 -5z0    1083  998     0
