
  402.0925 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.480 59 0.000   22 -141F6 -5 0    1333 1331     0
  402.0930 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.557 59 0.000  215   21F7 -6 0    1333 1331     0
  402.0935 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.772 59 0.000  434  210F8 -7 0    1333 1331     0

  411.0498 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.345 59 0.000  103  305F5 -6 0     862  862     0
  411.0502 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.164 59 0.000  -82   96F4 -5 0     862  862     0
  411.0506 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.133 59 0.000 -231  -79F3 -4 0     862  862     0
  411.0511 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.197 59 0.000 -343 -218F2 -3 0     862  862     0
  411.0516 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.396 59 0.000 -418 -323F1 -2 0     862  862     0
  411.0528 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.651 59 0.000 -418 -393F1 -1 0     862  862     0
  411.0528 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-3.304 59 0.000 -343 -323F2 -2 0     862  862     0
  411.0530 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-2.061 59 0.000 -231 -218F3 -3 0     862  862     0
  411.0531 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.344 59 0.000  -82  -79F4 -4 0     862  862     0
  411.0533 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-0.938 59 0.000  103   96F5 -5 0     862  862     0
  411.0535 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-0.646 59 0.000  323  305F6 -6 0     862  862     0
  411.0540 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.396 59 0.000 -343 -393F2 -1 0     862  862     0
  411.0547 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.197 59 0.000 -231 -323F3 -2 0     862  862     0
  411.0555 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.133 59 0.000  -82 -218F4 -3 0     862  862     0
  411.0563 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.164 59 0.000  103  -79F5 -4 0     862  862     0
